DATABASE_ID	NP_Score	QED
DB00233	0.24289166076568183	0.5176060263674482
DB00234	-0.1650720488341565	0.8888730494256725
DB00235	-1.1691692240404878	0.7786697771862998
DB00236	-0.6626888470972624	0.7114345138310305
DB00237	0.3223694332127268	0.6791427219817272
DB00238	-0.24728332568993	0.8617161250864191
DB00239	-1.4671973945956769	0.35014840715594203
DB00240	2.3480853038694	0.47968150814402966
DB00241	0.5285593319285562	0.5513835393856523
DB00242	0.7319130947773317	0.5562481123837989
DB00243	-1.320631000500758	0.6398550561014078
DB00244	0.23000999025089086	0.4087158551274257
DB00245	0.20385741151943917	0.8289288715670488
DB00246	-1.4004310053865001	0.5177733515539888
DB00247	0.45859390192053073	0.8832744071640694
DB00248	0.02784911540287271	0.6049384423595515
DB00249	0.910464343233765	0.578029884636738
DB00250	-0.7390625522792176	0.7916266736810947
DB00251	-0.8459724431858723	0.4245793739951387
DB00252	-0.27483721286676316	0.8001945345367882
DB00253	2.4406786070987763	0.7291786377565334
DB00254	1.3098424716338344	0.3914041938845412
DB00255	0.17297543240932503	0.8437589261286292
DB00256	1.1077026051853047	0.08985404147680533
DB00257	-0.579737398633164	0.45454498474207145
DB00258	0.471260011547075	0.4298828832001217
DB00259	-1.2651843499551545	0.5805509816764027
DB00260	1.9017781267778138	0.38589285607070656
DB00261	-0.8350179747265813	0.6495979418984226
DB00262	-0.41997255049689164	0.4236058600444414
DB00263	-0.8297733365275833	0.7951632619292833
DB00264	-0.38104516581148257	0.7135696186852986
DB00265	-1.1438327861373865	0.6915773895824666
DB00266	0.315364603501488	0.5835736700797655
DB00267	-0.9831726788928455	0.14725741301373788
DB00268	-0.6133172067606211	0.7989866910146455
DB00270	-1.2517665862351375	0.7611574148411109
DB00271	-0.22430044393819495	0.4569915391683752
DB00272	-1.4184737987099125	0.560081635014732
DB00273	1.1637793742886726	0.7386170940393365
DB00274	-1.398352937120727	0.2011276719859027
DB00275	-0.8899157337749938	0.37650074004889345
DB00276	-0.8590298743654109	0.515366219759055
DB00277	-0.7501048146332537	0.5624722357827983
DB00278	0.20711865979308586	0.1835645354202598
DB00279	0.6262933928095	0.4267101714465896
DB00280	-0.7416830344531921	0.8020711980677477
DB00281	-1.6869798382630472	0.8489671904749567
DB00282	0.3821097520406615	0.43678555446942025
DB00283	-0.40418480920100425	0.7227145221154115
DB00284	1.9843328102166644	0.08264850430336027
DB00285	0.1343097303061	0.8976823731418612
DB00287	0.4535563297280779	0.2233331590824295
DB00288	2.028480921581453	0.4656804514169974
DB00289	-0.06105080993824737	0.8489950317721323
DB00291	-0.31409290902433157	0.7110607782360152
DB00292	-0.9616619615236444	0.776550261358108
DB00293	-0.7831566677079531	0.3796834810105909
DB00294	2.0146515529435507	0.5834905102158031
DB00295	2.588701736367482	0.7033474919154648
DB00296	-1.3697563288823653	0.9109962827378179
DB00297	-1.3638314219345862	0.891012713024742
DB00298	-2.0951500141689583	0.8642279309285194
DB00299	0.04369710216730001	0.44456672130949465
DB00300	-0.19461518621592858	0.22412750018241812
DB00301	-0.6242770726992569	0.6840735128490479
DB00302	-2.4137526290899583e-05	0.6238523859342106
DB00303	0.16260429116725758	0.3621907984804827
DB00304	1.7764050904016957	0.540960336622813
DB00305	1.2371841578162375	0.16569166111666578
DB00306	0.6002579065442439	0.5513835393856523
DB00307	0.5461284954721615	0.7270145310201616
DB00308	-0.7511705406484421	0.4725190328976435
DB00309	1.426245588389618	0.18692292906506017
DB00310	-0.6402504571756727	0.7560395435859316
DB00312	0.28875731280349365	0.7067836690245719
DB00313	0.38443080577532995	0.6423719745530849
DB00314	0.9209935862857831	0.09629315805400106
DB00315	0.14020534798474282	0.8831305051919813
DB00316	-0.6420778315257091	0.5950261967780849
DB00317	-1.3953707828647386	0.5601971896220557
DB00318	2.268594035453337	0.7981444096668123
DB00319	0.0272428130778222	0.3448074018268864
DB00320	0.833504331197886	0.43313608627344474
DB00321	-0.10788892224056665	0.8136783893547587
DB00322	0.6963745697774709	0.5776171321259124
DB00323	-0.5148121037799398	0.38710486030618185
DB00324	1.994399626470896	0.6899632427110898
DB00326	1.0275177244634068	0.22239073800186518
DB00327	2.073655048004962	0.7869335307088955
DB00328	-0.7206065066225199	0.7678065120522066
DB00330	0.06289269541900716	0.3896708755641931
DB00331	-0.29352120555781114	0.28187377713298783
DB00332	0.7253836346988795	0.6661029067869589
DB00333	-0.19832702381135653	0.7601212787758543
DB00334	-0.8192875097352819	0.8701892005334668
DB00335	-0.6158606709415878	0.637673978167625
DB00336	-2.33301960464375	0.40818931541952863
DB00337	1.4235713275349156	0.1464409750467884
DB00338	-0.6938932858841206	0.7189882148938236
DB00339	-1.4124515591520554	0.5507568071868295
DB00340	-0.24009565901815452	0.7664689844331225
DB00341	-1.2112370839107784	0.7038936958101741
DB00342	-0.4580594886707398	0.39694894051294805
DB00343	-0.13094291089628968	0.6757916364888925
DB00344	0.44462657567114505	0.8108521414626005
DB00345	-0.5976232398764071	0.5940584768895217
DB00346	-0.5065052119941498	0.5846438110027455
DB00347	0.31254049532704	0.4919347410358442
DB00348	-1.0470642634154002	0.3676900937816902
DB00349	-1.101640498942419	0.7576569223589451
DB00350	-0.6247880924710333	0.4373932919794118
DB00351	2.1333099279296497	0.6464894467997617
DB00352	-0.3120847767188364	0.4288251443457598
DB00353	0.6565442159898162	0.7972909408771731
DB00354	-1.319976209171932	0.450917622424228
DB00355	-0.18838425608638554	0.20171603340099098
DB00356	-1.0649132421147274	0.6535135154314028
DB00357	0.08325744685247059	0.5969362176118971
DB00358	0.027836845254546168	0.7594432549357207
DB00359	-1.1860108153222884	0.7473311045155155
DB00360	1.2033618494720177	0.3251547028918255
DB00361	1.5504876989321137	0.19568989046031227
DB00363	-0.7813874597189651	0.8001222420891723
DB00365	-0.4454052895002538	0.8795000805170116
DB00366	-0.731707667770245	0.8067475103694609
DB00367	2.0082692254988355	0.5891015802430087
DB00368	1.19371645704645	0.4724272074622585
DB00369	0.1250965123379111	0.45831125499675873
DB00370	-0.7848979880420398	0.7292796247091089
DB00371	0.5010615012535334	0.6928160102714501
DB00372	-1.610672271379145	0.6278219543332592
DB00373	-1.4736413397206036	0.790985307512128
DB00374	1.3353598135592673	0.5316657232858428
DB00376	-0.42900681600666374	0.8747104302685795
DB00377	0.12338149918085914	0.7952497114867856
DB00378	2.6155727465719223	0.7063784338378764
DB00379	-0.42034080798215917	0.7701737793320904
DB00380	-0.4759419293538474	0.5400927830602834
DB00381	-0.7358545635286248	0.5235483668213641
DB00382	-0.40131212132798666	0.6527598032479969
DB00383	-0.20086570376431603	0.8344883565703411
DB00384	-0.23378257513824732	0.3662340565626988
DB00385	0.9527538037397233	0.09079060566828974
DB00387	-0.44943571200698107	0.8863958351409401
DB00388	0.7360882101565084	0.6190573678793356
DB00389	-1.0230267166062996	0.6243484453464476
DB00390	1.984600318359142	0.1984474356820918
DB00391	-1.6174936336430041	0.7869434425499668
DB00392	-1.113860463838109	0.7651953187356423
DB00393	-1.3204780962293836	0.2753060648422457
DB00394	1.7453428666670396	0.3191228814483893
DB00395	0.00706270208902778	0.7323095649562918
DB00396	2.4832467428306173	0.6560565249909898
DB00397	0.5742895689672818	0.6637111557988822
DB00398	-1.45626047432	0.4613395020059931
DB00399	-0.6730659913514437	0.6047798260871925
DB00400	1.9507067910742297	0.8326610784751867
DB00401	-1.1179983902463744	0.4196692988616269
DB00402	-1.4594761257998081	0.7158576469011126
DB00404	-0.8390269600497227	0.6893709827759431
DB00405	-1.2369582823517842	0.8300542359520316
DB00406	-0.3058964650196429	0.7332076636758533
DB00408	-0.7467709630614041	0.736992877851952
DB00409	-0.6828908914306772	0.8356024039257242
DB00410	1.7015847394298373	0.10865568580106565
DB00411	1.0027822329921001	0.5613640399929508
DB00412	-1.175031559430272	0.6795991322663543
DB00413	-0.9126750554935212	0.6954824859261993
DB00414	-1.0441265944949776	0.8305743326907693
DB00415	0.7421326921975875	0.674878289478739
DB00416	1.8111431968547584	0.21366035293199462
DB00417	0.07391948325681665	0.759069056624305
DB00418	0.5522765889042882	0.5604883600608829
DB00419	1.2358721507291464	0.4645740538240355
DB00420	-1.127804392164395	0.8288580486751157
DB00421	1.961975944181593	0.45154520739227455
DB00422	0.18183536738368816	0.8123400616112664
DB00423	0.23891241501354302	0.757667099994584
DB00424	0.7939859912940763	0.8605899449393155
DB00425	-1.8665756511851654	0.7446971593088008
DB00426	-0.10018639833221608	0.7102883229703304
DB00427	-0.8162655869744762	0.8424584892829
DB00428	1.479024827444744	0.2710418297657056
DB00429	1.8865875400683192	0.31244060630544424
DB00430	-0.8849498058334377	0.15852015403587805
DB00431	0.17796125596141668	0.5976039421761683
DB00432	0.4994653045681	0.6622919739385444
DB00433	-1.5307741972095166	0.775124662295156
DB00434	0.2647930226695863	0.5791645622326819
DB00436	-0.9418772673145817	0.6961649733786912
DB00437	-1.6190731367818298	0.5192368565638923
DB00438	0.30056816746820286	0.12673453427784953
DB00439	0.2777792856373182	0.5049444508771277
DB00440	0.2354899060628429	0.6573221316588557
DB00441	1.141124729133022	0.522274413004832
DB00442	1.0202230737582196	0.4505865157845944
DB00443	2.2248031889950792	0.6241517783152071
DB00444	1.361979106445359	0.33279567772779733
DB00445	1.5544757259230049	0.16619407088556676
DB00446	-0.11209790201564998	0.4090709280478973
DB00447	0.23156864929738333	0.6928658548844621
DB00448	-0.960195520472032	0.6986390031308142
DB00449	0.21951565630937606	0.6267146503427627
DB00450	-0.9996574388575035	0.6649515564043438
DB00451	0.6040843067321043	0.38815663223607033
DB00452	1.1107808780296071	0.11451275698725806
DB00454	-0.5590457191430054	0.7669944339918414
DB00455	-0.7394009308296148	0.7048857984659846
DB00456	-0.013010690647457699	0.42543362363354875
DB00457	-1.138227787829443	0.7087978852960224
DB00458	-0.7707274896709951	0.8384623265941307
DB00459	1.3758896446651043	0.5794537711852106
DB00460	0.4646096974134866	0.19289026233808976
DB00461	0.07279696174504116	0.8015823313615688
DB00462	1.142826039277548	0.5123331583066539
DB00464	1.3780529373746209	0.5795128561790757
DB00465	-0.450514966331	0.855918702387755
DB00467	-1.0127250515289135	0.863919065170168
DB00468	0.8314656650918288	0.8776016184783941
DB00469	-1.0416761180017278	0.760847830015857
DB00470	2.3055515111304827	0.5673159936374234
DB00471	-0.21395137128961703	0.1735643864602374
DB00472	-0.35261084672268184	0.8517964099245682
DB00473	-0.23571069483246831	0.8274314065508214
DB00474	0.36064724360852096	0.47348972477403223
DB00475	-0.3933240166280238	0.6473652899566555
DB00476	-0.5401033311340427	0.7159243797705694
DB00477	-1.5376475408819954	0.7918053413291345
DB00478	0.18617182127770776	0.657471607480536
DB00479	1.3860969944603148	0.10002376613766502
DB00480	0.2765633821788633	0.5494349129687401
DB00481	-0.543230269785094	0.31866432981090165
DB00482	-1.5664172517550656	0.7541053298167572
DB00483	-0.03855391565357222	0.2058221894673444
DB00484	-0.6658933592443	0.8405283183567286
DB00485	-0.31248747704792346	0.660289548252613
DB00486	1.7220765165908702	0.5991110663803345
DB00487	-1.1139431548922085	0.9243839877881742
DB00488	-0.6253841071030466	0.7033804434333938
DB00489	-0.9018803525817055	0.7241218527557277
DB00490	-1.104169623181647	0.551662995519089
DB00491	1.6477217203526424	0.3326203956682485
DB00492	0.1335752804429282	0.12563111172055988
DB00493	0.35815221036774336	0.17897833580654027
DB00494	-0.8858164623482185	0.28041853664893823
DB00495	0.8935864361663792	0.4454004294146897
DB00496	-0.5598673866060779	0.6222713272119355
DB00497	1.9099552852837616	0.839282607029206
DB00498	-0.04193547794499999	0.6951125798613664
DB00499	-1.7585190612076158	0.6801783581027343
DB00500	-0.5976085091057263	0.8540302270880286
DB00501	-1.5972144570128122	0.2346588097545297
DB00502	-0.9418661763302463	0.759345285057915
DB00503	-0.6183392528572381	0.10624046585910327
DB00504	1.167008744731876	0.8377375629702639
DB00507	-1.311810709720443	0.40050447623754726
DB00508	-1.5168437914902047	0.7410247450790446
DB00511	1.9871082763147876	0.17755606113870304
DB00513	0.9946312844581777	0.5365844185944308
DB00514	1.1460822180825798	0.7761322150181272
DB00517	0.7104435902355151	0.5502340470711022
DB00518	-1.2855700472271558	0.8381143708116428
DB00519	0.1032257969727323	0.5851031637925748
DB00521	-0.34208048894522713	0.7723075202218123
DB00523	2.305258126829831	0.5295731957656133
DB00524	-1.1764584383272294	0.8553020577996142
DB00525	-1.1446055585103818	0.6216585639540908
DB00527	-1.5289719312216647	0.6711145343894273
DB00528	-0.8953551566605378	0.12741242428360572
DB00529	0.14913606892344286	0.4825763806453419
DB00530	-0.8093450978693759	0.4468070007127639
DB00531	-0.08006418681142148	0.6057206690801091
DB00532	-0.8075259376470811	0.764131318230403
DB00533	-0.3558784619359136	0.7997332582234675
DB00535	0.3303142678199577	0.19844264844713153
DB00536	0.318479875884125	0.2429555006684892
DB00537	-0.7245167447374209	0.8932298763507216
DB00538	-0.6957582263939915	0.09127783141463323
DB00539	-0.43676951537185515	0.30945335399668383
DB00540	0.354200041947905	0.8299677542138636
DB00541	1.4656633339938745	0.1310247762677446
DB00542	-0.2903048249144678	0.6009534602811888
DB00543	-0.5834346378818409	0.8093498766353519
DB00544	-0.7992390609873111	0.482564502908463
DB00545	-0.2887224688250615	0.5934152756520555
DB00547	2.251724564265304	0.7270069982042593
DB00548	0.43277824279885385	0.5701815945486013
DB00549	-0.9468975125375784	0.2786932991732298
DB00550	-0.9512439041419182	0.6587322532597096
DB00551	0.28757307779004	0.18878715667358575
DB00552	1.0003784993195737	0.5369588450641498
DB00553	1.2578445006157	0.5863590335117103
DB00554	-0.8803070392150869	0.7610383797603415
DB00555	-1.0510015190964188	0.6135233867567469
DB00556	-0.6008264169049091	0.5123885421431201
DB00557	-1.1687594999792348	0.720292463198365
DB00558	0.28761729128133473	0.24501450510481743
DB00559	-0.7791049425757822	0.3179626787988856
DB00560	0.4130859043353261	0.2080376289085511
DB00561	-0.5531787774494036	0.7740303952237003
DB00562	-1.4743741000725192	0.7519338837399464
DB00563	-0.5126131634787061	0.23177472639614108
DB00564	-0.13288916663020556	0.748363450121821
DB00565	0.3601745265428297	0.038349396136230826
DB00566	0.23618035687851	0.45410984832183593
DB00567	0.2652485662686625	0.6816125812503079
DB00568	-0.7413007921511678	0.5966660766331066
DB00570	1.5328827538978045	0.179801053533736
DB00571	-0.47046606363298776	0.8375057924076362
DB00573	-0.25943359135462774	0.8893527006971172
DB00574	-0.9762463740375311	0.8383597745599246
DB00575	-0.8203496182374359	0.7764264211073745
DB00576	-1.49818515938003	0.782195152887769
DB00577	-0.23074710510446947	0.37977614715059005
DB00578	0.6222957363924463	0.5029511300621745
DB00579	-0.15972369296137995	0.8737077174467992
DB00580	-1.3314163427621046	0.8049353387121051
DB00581	2.168293928253782	0.23789143451934985
DB00582	-0.7589210596462561	0.7639757614487599
DB00583	0.6139415559883911	0.4944861326467559
DB00584	-0.29266385472101847	0.6358354158694681
DB00585	-2.1406313078798656	0.2415975933930574
DB00586	-0.8729665239705472	0.8807285394160607
DB00588	1.5266600223863296	0.5599561381808812
DB00589	0.11212292400003218	0.9040890002345446
DB00590	-0.6529257227147212	0.618805243446203
DB00591	1.9548633595495064	0.669421926757076
DB00592	0.06186771291683335	0.4022372466625182
DB00593	0.5458726260143398	0.5387218646888615
DB00594	-0.7232919124311668	0.2624988231588057
DB00595	1.315803626370445	0.2943772859414345
DB00596	1.6672960728685589	0.6605799672829317
DB00597	-0.4288354055977215	0.35095580260498316
DB00598	-0.20702663832881663	0.5968389616111595
DB00599	0.020121727611931234	0.5777126778981032
DB00600	-0.18874663720127333	0.8248951292816564
DB00601	-1.8234086927314916	0.8915973887511962
DB00602	2.504841828216687	0.2035245857212583
DB00603	1.9732897899821928	0.5051551897125333
DB00604	-1.1324299927360346	0.43603493823663086
DB00605	-0.2909194647284319	0.8279102305740682
DB00606	-0.6656248966914458	0.6571692284800612
DB00607	0.10421883282611388	0.7301048006129894
DB00608	-0.8908720410573683	0.8131379387634089
DB00609	-1.2795436586539455	0.6725460532160716
DB00610	0.9925946749680916	0.6092207315266324
DB00611	1.3332115905466457	0.875191488403328
DB00612	-0.8616437546799027	0.5778484804828311
DB00613	-0.906944478850932	0.7022566768478906
DB00615	1.6130522108501337	0.2088057005449271
DB00617	0.4840079354243091	0.5642459247185074
DB00618	1.1958003849514907	0.40017020659719105
DB00619	-1.4774325493247564	0.42367791227392554
DB00620	2.096311812293257	0.545907213602937
DB00621	2.1596428982609726	0.6962908532154631
DB00622	-1.3511190374157545	0.3046734672505801
DB00623	-1.2816055796992036	0.7278115473639667
DB00624	2.5151184089354377	0.7342296115534325
DB00625	0.06666647788737144	0.7328090954055055
DB00627	-0.7111936203257777	0.5998689433499305
DB00628	-0.6389688359455362	0.7090922295806134
DB00629	-1.5381507600200428	0.41216950976615796
DB00630	0.4562345945369714	0.45499307296719477
DB00631	0.599511071574615	0.5565185282184398
DB00632	0.3263472884612696	0.226191976485649
DB00633	-0.43662653547094	0.7920749783499234
DB00634	-1.06353190738875	0.6828174314400922
DB00635	2.265325838197238	0.7848332802556961
DB00636	-0.7879525138118123	0.761604620096077
DB00637	-1.120494802841544	0.4335379438442805
DB00639	-1.1489033035721798	0.40560533429498863
DB00641	2.124683631321907	0.6390622750209786
DB00642	0.06743608252351614	0.2597439191338575
DB00643	-0.7812277819990043	0.7115331255214447
DB00645	-1.0084827743843758	0.5363384776583598
DB00646	1.799066398154734	0.17529207534705477
DB00647	-0.24170759793173197	0.6725578996267864
DB00648	-0.3688961265641388	0.6150214671313037
DB00649	0.952976324214325	0.6498890462135971
DB00650	0.1631940176959236	0.19999490440126014
DB00651	-0.8289470235100057	0.6460832424087163
DB00652	1.7491722784931478	0.8335259245753123
DB00653	-0.00011144126038002966	0.3945181101484369
DB00654	1.1760415001607516	0.2471860765188795
DB00655	2.09989514655516	0.7778844237760111
DB00656	-2.5014378876070387	0.690401062854676
DB00657	1.5606564127275169	0.632181599279575
DB00658	0.47344808963112495	0.42524030335523855
DB00659	-0.5901078188183362	0.447848265705855
DB00660	0.26547552157826254	0.8460710155484404
DB00661	-0.07370230496749999	0.41990487617646394
DB00662	-0.8966272423852466	0.6747430301104641
DB00664	-1.339158128864563	0.7850127978074438
DB00665	-1.4565570614281	0.5149371381813627
DB00668	1.1197779924001616	0.5101568892419974
DB00669	-1.10014456234817	0.8445712183265353
DB00670	-1.0382138384818733	0.8892761172918336
DB00671	-0.12089530364042653	0.25811032562767194
DB00672	-1.741184358018871	0.8794576573550539
DB00673	-0.9393754478597921	0.4376253118047192
DB00674	2.114690744943639	0.8005242690101381
DB00675	-0.40429143873792495	0.4505726789966775
DB00676	-0.3540176142764563	0.7307975714616393
DB00677	-0.3065588240232	0.6298693189390489
DB00678	-0.9741986831705968	0.44208017823980256
DB00679	-1.0273191910674202	0.6192081845073194
DB00680	-1.7485697231022534	0.7745106536439257
DB00681	1.7512104222093492	0.17352405089329379
DB00682	0.39265808246513045	0.7476258148419598
DB00683	-0.6037264823898826	0.654885085071007
DB00684	1.4326278175237341	0.17400656822855506
DB00685	-0.7773104119605236	0.6764188399093582
DB00686	1.1239764125014888	0.12765677871044429
DB00687	2.0969552319470446	0.6798949641188835
DB00688	0.4341228877972872	0.4588269843444245
DB00689	0.8347237543892714	0.35303135256807977
DB00690	-1.2446006651940666	0.7505075074463576
DB00691	-0.15259627869133607	0.45463968613709077
DB00692	-0.23953899146095706	0.9056709671480019
DB00693	0.5963428488539481	0.6144482281821225
DB00694	1.5091359884969524	0.19350427957443006
DB00695	-1.7706752269165624	0.768936392874182
DB00696	0.8356195549595836	0.434070549564617
DB00697	-1.7075664083936941	0.8124044266873097
DB00698	-1.355966192479059	0.4502250951927993
DB00699	0.19461921639305158	0.5260919891622707
DB00700	2.2611381184768904	0.4843337144772066
DB00701	-0.19824819546191147	0.39974037477190066
DB00703	-1.8687885238373645	0.6449098524835121
DB00704	1.7203270805721085	0.8536215236957835
DB00705	-1.7469754852284307	0.5260863337385334
DB00706	-1.0244336351004502	0.55378695740702
DB00708	-1.1753221313557338	0.6810921785688575
DB00709	1.2447753092576266	0.6211592601545921
DB00710	-0.17990212701666838	0.4205272662634318
DB00711	-1.6375159754142647	0.6541651065181895
DB00712	-0.42617284521240545	0.8937504426107861
DB00713	-0.16265110106541783	0.7524509230706136
DB00714	1.4485963599090546	0.7213394581196795
DB00715	-0.1216578215685208	0.9339413767145557
DB00716	-0.05252514763973701	0.6596073160141976
DB00717	2.061119036426646	0.5488608808787979
DB00718	-0.36181288999496164	0.2019620031067307
DB00719	-0.22370782938490452	0.7351080643084177
DB00720	-0.012375303815172732	0.5487844888008803
DB00721	-0.8408731416068941	0.6038456847188672
DB00722	0.2010047927267621	0.3844882105003128
DB00723	0.24297110308373338	0.781942163264455
DB00724	-0.6335576472325725	0.7104910115521794
DB00725	0.6769699644473383	0.684255247270266
DB00726	-0.5987146606419272	0.8366473557753505
DB00727	-0.04215081424659133	0.373165924670519
DB00728	1.5282045258026187	0.32490282166161777
DB00730	-1.7255322909306643	0.6572828314318542
DB00731	-0.2339446601761826	0.8460610896604897
DB00733	-0.40332607287378996	0.2571575036828201
DB00734	-1.4688368582307365	0.6577452185749303
DB00735	-0.5554019498563273	0.6390791725132271
DB00737	-1.462995727997782	0.5626410757187412
DB00738	-0.140894787079972	0.30195782187837944
DB00739	0.47199152135120753	0.7600947539567584
DB00740	-1.3043733936425137	0.7823922923640712
DB00741	2.4075312964497764	0.6960164410604959
DB00742	1.1431773777557501	0.2612626527203185
DB00743	-0.35862442835502695	0.14035526670861842
DB00744	-0.22816151071201873	0.621567647628534
DB00745	-0.24062372818002628	0.846783825403182
DB00746	0.10997735903230257	0.05957996992949681
DB00747	1.3608596174050271	0.6618093940597772
DB00748	-1.3299310099130952	0.8151739333124051
DB00749	0.4375277938327619	0.9057842881790305
DB00750	-1.487829218040794	0.7992484445643814
DB00751	-0.0759549790615105	0.7789519520165338
DB00752	0.41925732793634	0.6169364851642574
DB00753	-0.8112532167104	0.47287129526793736
DB00754	-0.6690916388384535	0.7796344237157175
DB00756	-0.005915721019676193	0.550692990866757
DB00757	0.4327197294824376	0.8624002843059125
DB00758	-1.5797226475658763	0.807761185070717
DB00759	1.230453296466397	0.39689354142215827
DB00760	0.7824390443281768	0.5588251961475821
DB00762	0.26090872332921633	0.35595556922918214
DB00763	-0.5914696350207284	0.5004564356679512
DB00764	2.0508901012859724	0.5233785713087102
DB00765	0.7874452077271217	0.663716312151751
DB00766	0.8241853589121787	0.5839961804605889
DB00768	0.05402347977847196	0.9057552159605037
DB00769	1.4424801265331297	0.43088813066009474
DB00770	1.698316179557456	0.34761269542578893
DB00771	0.40175116214570006	0.6797893586378044
DB00772	-0.043382902731605257	0.4701971932858886
DB00773	1.886337750477774	0.4298292584463983
DB00774	-1.039443038625885	0.6699841555806898
DB00775	-0.3861420874187433	0.3843022048921749
DB00776	-0.11807313163618423	0.7829578147216556
DB00777	-1.0526257720202044	0.7273120276641493
DB00778	1.4406155655327824	0.07781066233799223
