chembl_id	NP_Score	QED
CHEMBL498858	2.0270018232903033	0.2465547063119637
CHEMBL498861	2.216617674131027	0.47476154372365786
CHEMBL503717	3.2551755566044447	0.411824878924762
CHEMBL503722	3.357461145774589	0.5157489370080628
CHEMBL504025	3.443282522424893	0.3649982714906116
CHEMBL438139	1.243216659996622	0.5315232548394518
CHEMBL503644	1.514885330677817	0.7629173210900769
CHEMBL502640	2.9172342281070796	0.22621056299305514
CHEMBL503539	1.8145965302311307	0.1582022877050124
CHEMBL500353	2.9787876932342616	0.34273788163798846
CHEMBL500182	2.9451927916872194	0.33958379176265985
CHEMBL505686	2.2943291018648666	0.1434875681691375
CHEMBL505819	0.7949028108251652	0.3266159755902664
CHEMBL505923	3.242146120803095	0.7483170154029039
CHEMBL505924	2.3773864192796084	0.5021835476519707
CHEMBL505926	3.2580897679285057	0.39684619923032904
CHEMBL503330	2.7635617640823003	0.28921075785610506
CHEMBL500088	2.879899950414538	0.16063787057943377
CHEMBL500097	3.071731324280918	0.43609774143169966
CHEMBL500244	0.8336636064637764	0.36514611363887345
CHEMBL502658	1.7636963884632997	0.07302517486777389
CHEMBL502660	0.6902113380137357	0.2715339477359352
CHEMBL501691	2.123240605135492	0.44903568439011055
CHEMBL508213	3.348482839503644	0.36072910240190453
CHEMBL508224	2.1220069127806624	0.4518666505789872
CHEMBL500730	2.504682964644226	0.6181237086519671
CHEMBL503682	2.362007003986744	0.15678009910088922
CHEMBL503685	1.9280044321929342	0.11424916210486376
CHEMBL503778	2.926176403133277	0.5707767551559002
CHEMBL507216	2.7442201571520393	0.22115085141203106
CHEMBL502664	3.1697227125850063	0.3526730066748808
CHEMBL503664	2.798600654139263	0.2793795063245507
CHEMBL503670	2.960363372978706	0.2642889336419342
CHEMBL526501	3.205493573018737	0.16847211129546866
CHEMBL525396	2.9462677210366013	0.5779926325051039
CHEMBL503702	3.3873047696915117	0.4068775370714971
CHEMBL500249	3.057630296483665	0.48642771476748303
CHEMBL500446	2.478951149700803	0.46528838325713817
CHEMBL500450	0.9289824429823904	0.2000103391048432
CHEMBL502166	1.6544293022982401	0.29229911606565717
CHEMBL502456	1.6924735594926705	0.22575821257324458
CHEMBL503028	1.1231914017868785	0.07665900148248946
CHEMBL503232	1.3584432047164854	0.6318329361180623
CHEMBL540943	3.2169522046880945	0.4178208491447657
CHEMBL525219	3.0227853895078622	0.43623185786271923
CHEMBL526908	1.0305232615387998	0.6945970422768184
CHEMBL508387	3.352334536644641	0.32981971417999245
CHEMBL508391	2.336529529709657	0.20768316761653355
CHEMBL503973	3.375743881290828	0.1913673822095819
CHEMBL501132	2.013548932273024	0.414705527037353
CHEMBL501251	1.7022894956511667	0.8874343900434254
CHEMBL501508	0.9510980541274476	0.06122089426572052
CHEMBL507305	2.649961858406795	0.36644761237533097
CHEMBL507459	2.4286442689930228	0.5525779709877489
CHEMBL503982	1.719351297386942	0.34492143001255715
CHEMBL504142	0.35079816957431675	0.5052262274472248
CHEMBL504150	3.5996207028137603	0.41485303593723377
CHEMBL504332	3.0443798599520853	0.15309161222983045
CHEMBL504333	1.5677180877939334	0.1806624532719555
CHEMBL504178	1.665016499842558	0.30681768040738816
CHEMBL504372	2.8987367821912766	0.4277474360639456
CHEMBL507530	0.9267738789835666	0.6049722829845323
CHEMBL505149	0.8580357905081214	0.45692383475328746
CHEMBL500769	3.211475556130246	0.36866382812601395
CHEMBL501274	2.6145090730616785	0.22087389665647375
CHEMBL504420	1.5745164899944355	0.20427215247496774
CHEMBL503258	3.2048111619428785	0.2566947877279897
CHEMBL503391	2.9707999482024587	0.618192059642786
CHEMBL501515	3.145553896689037	0.4196199338384678
CHEMBL553663	1.640347592361029	0.05248407447517776
CHEMBL554708	1.00213666168286	0.14334478829361144
CHEMBL506061	1.5274188688239199	0.11318784660472965
CHEMBL506068	2.079137587041079	0.19795577694576597
CHEMBL506069	1.2706223236418155	0.049743116811647684
CHEMBL506162	2.125553073167176	0.6627112570240639
CHEMBL504078	3.1515391732038545	0.44439772246949827
CHEMBL504425	3.2508978763801206	0.11297058237083538
CHEMBL504440	0.8881030526915594	0.165191195575224
CHEMBL508099	1.4108813986817461	0.4665588449151275
CHEMBL498846	0.8339986260676889	0.5470483699238978
CHEMBL509250	3.210703193470033	0.5734808764802279
CHEMBL500105	2.6393724451742995	0.18335029721427393
CHEMBL470546	3.3574730401847717	0.364958883504451
CHEMBL525765	2.9826317661411554	0.26256144627577505
CHEMBL501940	1.9354768561180622	0.09914878841874315
CHEMBL502438	2.5032217367501732	0.12457275317999772
CHEMBL502441	2.02634525739785	0.277707843684298
CHEMBL502983	2.660894585388993	0.2089908707145846
CHEMBL502986	1.9469789552446668	0.0863031966054664
CHEMBL501606	2.6214698348381247	0.24090196864711713
CHEMBL505139	2.7133008330294244	0.14961878859260136
CHEMBL501291	3.2903360724047035	0.21391143257686002
CHEMBL502237	3.55489260089261	0.4501367881063745
CHEMBL502624	1.2256194153819524	0.11434549532029271
CHEMBL503451	1.066561169772898	0.32902737658435793
CHEMBL503991	3.1608192124825103	0.18632370469761486
CHEMBL503996	3.096259994269201	0.26024862133953175
CHEMBL504162	3.013946334565406	0.37357445340308426
CHEMBL501610	3.3955467304299476	0.44929331328560107
CHEMBL506637	1.5460429329207148	0.5458513994143424
CHEMBL506640	1.772946591306054	0.17858578486964186
CHEMBL500519	1.1904252657436825	0.05201876775774326
CHEMBL500524	3.4429061136977492	0.35960978208603595
CHEMBL500816	2.1956661091566985	0.30497753560449287
CHEMBL499543	1.4959244069104316	0.36184263009030476
CHEMBL504351	0.9319960374131029	0.04961723516008131
CHEMBL502210	1.9535775589189015	0.0897444233190033
CHEMBL502212	0.1490636050566062	0.8503173481371534
CHEMBL502490	2.951834019647391	0.11560345351712377
CHEMBL504086	3.159173840201606	0.22175791321279392
CHEMBL507534	3.0871021425412604	0.5427478734583498
CHEMBL507538	3.155553506940654	0.47747785358526257
CHEMBL507540	1.8928098704434537	0.2706099989659305
CHEMBL507542	2.678865179725419	0.6699818710640947
CHEMBL500372	1.4398323935685307	0.5352134345240502
CHEMBL500375	3.0584428729119484	0.2750296965843052
CHEMBL500257	1.5485017860682884	0.4424992659951193
CHEMBL500264	3.3215514759902773	0.17872471315281174
CHEMBL500267	2.1707031842662916	0.24716667079946483
CHEMBL502998	1.9278386873453965	0.2039089491292946
CHEMBL503221	2.930280679352267	0.2825459850742491
CHEMBL502181	1.5765534214505814	0.07066050433246929
CHEMBL502187	1.1311990156740792	0.792282696137802
CHEMBL499563	2.3694123098638995	0.47637193457849464
CHEMBL503619	1.1274249637777791	0.21481322402604278
CHEMBL503852	3.310150096999948	0.39684619923032904
CHEMBL504052	3.8416291534950315	0.4287250081489659
CHEMBL504357	1.4294486858414401	0.03444804027162991
CHEMBL504363	1.123901483704	0.47162133314166776
CHEMBL504800	2.7650685168355924	0.2647529835946915
CHEMBL504909	2.462907377701319	0.21242080379670128
CHEMBL505029	3.224080229156006	0.36865332061357364
CHEMBL525441	3.129252653908587	0.15134393546274863
CHEMBL502312	1.722906044356084	0.14081523430980458
CHEMBL501323	2.8180969309482324	0.15431998009452577
CHEMBL503340	1.843633859815227	0.09521236390342476
CHEMBL503345	2.6873662102684133	0.1846719138621143
CHEMBL503350	1.1170567085392333	0.0805922980442832
CHEMBL503419	2.0808130786131707	0.22631049747224297
CHEMBL503434	2.262497592194146	0.2371380324998315
CHEMBL503508	1.2662308994391	0.6314870259978618
CHEMBL507894	1.0625490611781299	0.2352688095073467
CHEMBL508159	1.8661970293752	0.2710972019937214
CHEMBL499959	1.5656715160034567	0.5721390849031665
CHEMBL504055	1.6601049748438972	0.3030459653513009
CHEMBL525771	2.800241168740326	0.2384713366257478
CHEMBL526157	3.2801298784979824	0.35949210935597403
CHEMBL503373	1.4535382703551682	0.07524250320986652
CHEMBL503463	2.9744265599496025	0.40693042284999353
CHEMBL503466	0.5992949493196698	0.13015090337780438
CHEMBL503046	0.8992258463060345	0.24053604325620062
CHEMBL503058	3.1986444254655657	0.4395192377564077
CHEMBL504216	3.2871790326959505	0.4173414080653929
CHEMBL504401	3.4095710617300354	0.36099761564014055
CHEMBL506660	2.8611924901513617	0.16910683711662225
CHEMBL540214	1.4988883243664146	0.5106223467843569
CHEMBL540215	1.5210985891549784	0.19548413051288518
CHEMBL524302	1.4993898542466046	0.10457895531957279
CHEMBL563743	2.8834610039560244	0.11488950077103934
CHEMBL564205	1.2219098461607296	0.684412677875776
CHEMBL553933	1.2834331466684545	0.20450300504032728
CHEMBL555367	3.2183518985292303	0.21840470025281683
CHEMBL591773	2.9166732317602797	0.7900344440174774
CHEMBL538895	3.229018301875937	0.29965780564479216
CHEMBL558954	0.00586130725825909	0.0679823002502365
CHEMBL526543	1.3778801733704746	0.11974690313161446
CHEMBL526702	2.2237186745835142	0.2247111020627239
CHEMBL584990	1.8004555570889667	0.31850447171362123
CHEMBL526741	3.4154998444160056	0.28953014175197667
CHEMBL508100	2.764996981660324	0.17097314537035752
CHEMBL524317	1.406523191530641	0.31537300309343685
CHEMBL1077081	2.916291872849377	0.1832104714754892
CHEMBL540147	0.09197862014045692	0.08540832950741571
CHEMBL525242	3.2259216492354286	0.5241386163143994
CHEMBL525402	3.0197375115237	0.5525779709877491
CHEMBL540662	2.1219224697022776	0.5051954296185185
CHEMBL1076925	2.9478557220634483	0.4248329106484696
CHEMBL1078134	2.7864853789811095	0.32749021192279903
CHEMBL1077648	2.5206535180314096	0.30445464681293466
CHEMBL1097210	2.3723456158552207	0.2659337929009388
CHEMBL1098259	1.3936805039777425	0.23015475180090114
CHEMBL1077482	2.457303727800229	0.23234529163156561
CHEMBL1077490	2.3288322654730194	0.22359282103960829
CHEMBL1079031	3.09190316014219	0.30619099767858216
CHEMBL1076769	0.3205420479201733	0.7623380633599773
CHEMBL1082252	2.2343411450985546	0.5712220765765452
CHEMBL1079305	2.5618497875046318	0.8101611363108064
CHEMBL584197	1.491551648650977	0.733486766147375
CHEMBL1076825	3.292644096114768	0.5791352566080611
CHEMBL1076999	1.167853192924014	0.8133463740103909
CHEMBL1076248	3.1784635802496273	0.49132060271147804
CHEMBL1076803	1.1907920973562593	0.08984955553972387
CHEMBL1094912	1.777648061428068	0.7922323565487187
CHEMBL1163147	1.3496743319879414	0.06548512524838547
CHEMBL1076911	3.4961620671874396	0.6838166958292522
CHEMBL1096781	3.379748062288034	0.5951029920320019
CHEMBL1079125	2.594237854221724	0.20725806853514495
CHEMBL1079127	1.430702285103865	0.4403672031937408
CHEMBL1077021	2.7269409888506755	0.46328705435061424
CHEMBL1097992	2.5281825196970975	0.20358861005085888
CHEMBL1096298	3.623199572076027	0.5623750835517584
CHEMBL1162317	2.9523122553581236	0.21875128859251033
CHEMBL1097906	3.6710906546362856	0.40969202168590463
CHEMBL445011	1.4741633189735546	0.28161968046914343
CHEMBL1097360	1.4884483777441826	0.8235257782487289
CHEMBL1214513	1.8941119088213427	0.5227880765863777
CHEMBL1170234	2.6417234793336473	0.5159283614400884
CHEMBL1214515	2.029865515637126	0.6227609692910034
CHEMBL1165401	3.5653198236204533	0.5298699881447084
CHEMBL1076668	3.6069087986584485	0.3220551640072808
CHEMBL1077609	2.317332694932375	0.31234222155048535
CHEMBL1200656	2.411167997388464	0.2533783566724344
CHEMBL1076491	2.5817221401447004	0.27796976104283666
CHEMBL1099227	2.1021578209746683	0.3255725294240622
CHEMBL1171061	1.7452810094501472	0.34728749464519915
CHEMBL1162209	1.265588559007647	0.660762162979699
CHEMBL1202061	0.5805843753072469	0.342693391823038
CHEMBL1171643	2.9473837987596996	0.5745740617317425
CHEMBL1162080	1.9338577704214421	0.19996468396248995
CHEMBL1215108	3.0471716460386626	0.2422229191756971
CHEMBL1215753	3.4887937730588128	0.40672818438522634
CHEMBL1215356	3.5207998461016676	0.271772743056644
CHEMBL1172581	2.6778616179706853	0.5642450165991557
CHEMBL1097916	2.8358994949915095	0.48218311942431974
CHEMBL1097917	3.228030136717681	0.4649768097562937
CHEMBL1163140	2.962606789538523	0.5005629222867907
CHEMBL1172569	1.8446954427662756	0.2706099989659305
CHEMBL502354	3.4703297380373637	0.383150092728498
CHEMBL1224732	3.7456526965228103	0.553582856684603
CHEMBL1224734	3.608952792163254	0.4979602400114011
CHEMBL1224737	3.5137247918634746	0.5477871508634778
CHEMBL502303	0.523469550673358	0.011378581057177794
CHEMBL503410	1.421362698077108	0.29901779226786485
CHEMBL5	-0.9779814082245527	0.849523695002097
CHEMBL405	-0.021749670994770015	0.6542162175383444
CHEMBL503845	1.5060082763383142	0.1601048750648987
CHEMBL504010	2.703064577040944	0.17254773183216743
CHEMBL505283	2.6069806006977263	0.25820731654899604
CHEMBL6224	0.268151603497325	0.66105755957187
CHEMBL8	-0.7245167447374209	0.8932298763507216
CHEMBL499943	1.1907647464762017	0.1415171510156901
CHEMBL3309304	3.178798756485016	0.5868363165786606
CHEMBL1214455	1.9199746549290393	0.42503303418058386
CHEMBL1224864	0.8999588561894818	0.20792823023641846
CHEMBL1224871	1.284960457500703	0.25495080920386737
CHEMBL408	0.7837512946110711	0.541216521733883
CHEMBL6466	0.23435089300759093	0.5302216682110639
CHEMBL6259	-1.0799968015602763	0.7337853615542815
CHEMBL9	-0.971487315885261	0.8910262977655083
CHEMBL2	-1.138227787829443	0.7087978852960224
CHEMBL6623	0.8299984272094212	0.7171230906591743
CHEMBL407	-0.627661086200768	0.793247744649229
CHEMBL4	-0.21179556177962688	0.8747398264671755
CHEMBL6246	0.5900782904960091	0.356150907301549
CHEMBL3309756	-0.048766350114171374	0.5364686137518005
CHEMBL3309757	0.07118045014901818	0.5701629530477811
CHEMBL36	-0.5012941588301469	0.6287270947723553
CHEMBL6900	2.1797263605397217	0.7007520113018971
CHEMBL6665	1.5156285918615098	0.5458513994143424
CHEMBL417	1.4449125816241561	0.2731481331003945
CHEMBL7162	-1.2037729405894764	0.6651670710518857
CHEMBL6931	1.0110570050879157	0.727601180632195
CHEMBL27	-0.47046606363298776	0.8375057924076362
CHEMBL32	0.07692109113750345	0.8185182971562767
CHEMBL12	-0.5576973204741899	0.79164533623487
CHEMBL13	-0.38104516581148257	0.7135696186852986
CHEMBL14	1.0027822329921001	0.5613640399929508
CHEMBL436	-0.1375844294236791	0.8482528251216538
CHEMBL21	-1.2651843499551545	0.5805509816764027
CHEMBL1163174	3.4156731790266748	0.49319908182448474
CHEMBL7002	0.025095346735004364	0.8663706821243418
CHEMBL7187	2.395922370320274	0.7946837286183372
CHEMBL7660	-0.3023413654745	0.6658060420553534
CHEMBL421	-0.7898348869250714	0.5654906785292669
CHEMBL23	-0.13094291089628968	0.6757916364888925
CHEMBL24	-0.6158606709415878	0.637673978167625
CHEMBL25	0.1217975064999769	0.5501217966938848
CHEMBL443	-0.9809669281351471	0.7722056051975115
CHEMBL1163177	2.333387371887512	0.634028079218316
CHEMBL434	0.4962933505846134	0.5632719285067509
CHEMBL38	2.305258126829831	0.5295731957656133
CHEMBL1163183	2.9680608630803733	0.4528445253838645
CHEMBL1163170	2.7991440532205676	0.7975924205936213
CHEMBL7365	2.702751209373055	0.24136812659298143
CHEMBL1163175	3.2864954893294707	0.5648492592467884
CHEMBL7348	1.4810428464146	0.6723108130019759
CHEMBL7568	-0.6981793278257108	0.5153413074594863
CHEMBL47	1.4998346307745098	0.35864394447897774
CHEMBL7889	1.194843523141831	0.27012709425634257
CHEMBL7890	0.488183543583675	0.12443925049253586
CHEMBL7983	0.46161635082259356	0.519957062705858
CHEMBL7917	-0.6729802141153136	0.8048230976356897
CHEMBL7940	1.51300834509671	0.6210573481504652
CHEMBL8260	1.265109966220885	0.5910546660911952
CHEMBL52	0.6884357906492545	0.636536149264244
CHEMBL456	0.10524828215292105	0.6438970754146427
CHEMBL8211	-0.10646885510331112	0.459920154135678
CHEMBL8145	0.8301018542649948	0.700091545915688
CHEMBL1163245	0.21856015925321745	0.30710044947939513
CHEMBL56	-0.3116392054227723	0.8620217161645694
CHEMBL465	2.3055515111304827	0.5673159936374234
CHEMBL8659	0.8694534669385152	0.2905169417988814
CHEMBL50	1.7008450085210454	0.43419044029909815
CHEMBL55	-0.140894787079972	0.30195782187837944
CHEMBL1163242	0.631563096085325	0.5637030451030608
CHEMBL8739	1.358384488598265	0.3484104486085374
CHEMBL8443	0.8658430149511193	0.4089405268923715
CHEMBL488	0.08325744685247059	0.5969362176118971
CHEMBL58	0.043250182405928136	0.09090201471013869
CHEMBL9323	1.516864518365157	0.6337945458433735
CHEMBL67	0.566834014109974	0.8252975349299134
CHEMBL57	-0.24728332568993	0.8617161250864191
CHEMBL8996	1.8843014196516188	0.5992714485146342
CHEMBL9470	1.6143036688485806	0.394789091037616
CHEMBL9387	-0.74649833484848	0.7009354041388686
CHEMBL1163268	3.3069553908603377	0.6443213497743336
CHEMBL472	-1.213635613591467	0.51917970894521
CHEMBL9352	1.76030182714435	0.7421139126791214
CHEMBL9184	1.0804233894839335	0.6750668318339783
CHEMBL1163272	2.1978299097481404	0.42962915812705127
CHEMBL65	1.014891878967411	0.5327639891125654
CHEMBL411	0.17297543240932503	0.8437589261286292
CHEMBL9509	1.961322733856146	0.3741998878225389
CHEMBL9687	0.7811581781224843	0.823541580638012
CHEMBL485	2.268594035453337	0.7981444096668123
CHEMBL71	-1.5376475408819954	0.7918053413291345
CHEMBL72	-0.444993096080695	0.8516371541172786
CHEMBL44	1.3547604945865852	0.6318329361180623
CHEMBL74	0.2173769495514215	0.3454134595698074
CHEMBL81	-0.543230269785094	0.31866432981090165
CHEMBL1782234	2.6370830215266308	0.7675553036437186
CHEMBL84	0.9011441949393997	0.4865420212105028
CHEMBL491	-1.1904126355655602	0.6601912167697063
CHEMBL76	-0.8908720410573683	0.8131379387634089
CHEMBL8320	0.5850164050577499	0.4166812385860659
CHEMBL1163330	0.670216155468096	0.7392750837270595
CHEMBL10870	1.7128764634521345	0.7462831412895872
CHEMBL11252	-0.3754399958864486	0.14222355072111875
CHEMBL11608	0.7583377613514001	0.63560003918662
CHEMBL95	-0.40131212132798666	0.6527598032479969
CHEMBL11417	0.8220106353623566	0.3833806843837199
CHEMBL11848	0.8106248603964158	0.8408257939679774
CHEMBL503	2.340204945105886	0.671999391844661
CHEMBL12314	0.08989616712316006	0.8950821276625349
CHEMBL12089	1.3024161660023639	0.6744905567941374
CHEMBL12514	2.439290706285487	0.6496688982550535
CHEMBL511	-1.1594709877377094	0.7817668594270732
CHEMBL506	-0.4297540101939788	0.8371289360458547
CHEMBL12658	0.29941151614476674	0.7376336116501088
CHEMBL12543	-0.7046150931868145	0.4256862105726386
CHEMBL96	0.9762895837339428	0.5200092163601909
CHEMBL12685	3.3507980882918607	0.5406382781266544
CHEMBL12700	0.694229962947379	0.36184263009030476
CHEMBL13045	0.9572147315858499	0.4089405268923715
CHEMBL12798	1.80115125741367	0.7185728978932134
CHEMBL12799	2.0115813459573952	0.8266801933274638
CHEMBL516	0.2647930226695863	0.5791645622326819
CHEMBL527	-0.8803070392150869	0.7610383797603415
CHEMBL98	-0.8331255023757895	0.22135970227349935
CHEMBL12673	0.3593335474697131	0.7378827751976017
CHEMBL13097	0.6457237109717479	0.7378827751976017
CHEMBL521	0.13723498322440664	0.8215995486924976
CHEMBL13239	1.1712607687264223	0.4880905977699923
CHEMBL101	-0.27852898056525216	0.7813822754514473
CHEMBL12850	1.9358575866242007	0.8427040752295011
CHEMBL13486	1.1530463133697448	0.5910546660911952
CHEMBL13859	0.30918736329295454	0.6477438574453785
CHEMBL537	0.5933446880099875	0.49072766890152064
CHEMBL104	-0.579737398633164	0.45454498474207145
CHEMBL13883	0.8541017813702273	0.6477438574453785
CHEMBL13311	0.39377401936179096	0.5668029247357704
CHEMBL541	-0.1461672547941111	0.6106035394285075
CHEMBL14085	1.0722839478013142	0.5339278817039772
CHEMBL14249	0.6510015846467708	0.2601209728134195
CHEMBL14227	0.48388129580454997	0.5434407472889116
CHEMBL14253	0.085274984475075	0.3982369618339747
CHEMBL103	2.4832467428306173	0.6560565249909898
CHEMBL14184	0.7336090251844125	0.5668732042121558
CHEMBL14193	0.8231345525123334	0.5681374031144324
CHEMBL107	0.7548757893072932	0.8325220081385356
CHEMBL109	0.38443080577532995	0.6423719745530849
CHEMBL14762	-0.4137157277407847	0.6317095953217343
CHEMBL15063	-0.7964162864418715	0.7463509648908866
CHEMBL112	-0.6420778315257091	0.5950261967780849
CHEMBL15192	1.5160145662228444	0.6568917748341816
CHEMBL15193	1.2404948015906834	0.4285372491924
CHEMBL15177	-0.7875313956402324	0.29530986578080354
CHEMBL15611	-0.10969700701168457	0.2386043202501811
CHEMBL563	-0.42617284521240545	0.8937504426107861
CHEMBL15511	-1.0579923554334196	0.9075489986969114
CHEMBL556	0.10997735903230257	0.05957996992949681
CHEMBL110	-1.4180435977963686	0.6436381792760206
CHEMBL576	0.37645268102813756	0.5437714031598524
CHEMBL564	-1.127804392164395	0.8288580486751157
CHEMBL15848	0.581940897969052	0.2961744725235791
CHEMBL15594	1.0578446859531496	0.3054967516530935
CHEMBL15980	-0.03911891357568333	0.42231618686094674
CHEMBL565	-0.7879525138118123	0.761604620096077
CHEMBL16293	-0.25141175188566	0.5114311994891171
CHEMBL16121	0.4614931318270916	0.2870866488560445
CHEMBL15972	0.10619633289304997	0.4956362681365689
CHEMBL16312	0.22253098592916318	0.7006863107861855
CHEMBL16751	0.6835892430588553	0.7751029818957303
CHEMBL16171	1.4007980809720908	0.7560099167404621
CHEMBL16442	0.3146727649455762	0.7376336116501088
CHEMBL17001	1.1305962001621572	0.4225712755177435
CHEMBL16901	0.8794855996224549	0.7953121917968514
CHEMBL16807	0.8954811038160942	0.707998047535363
CHEMBL17347	0.8094368372748934	0.4502165744059466
CHEMBL17290	1.2678934610986885	0.5556752924568849
CHEMBL17329	1.1073104841074788	0.4225712755177435
CHEMBL590	1.1005174948371694	0.5994834910884169
CHEMBL17291	1.5977842666100834	0.3933355412257509
CHEMBL17594	0.797086966060178	0.6919645769321807
CHEMBL597	-0.23953899146095706	0.9056709671480019
CHEMBL18351	1.3734561027557413	0.6393416390477413
CHEMBL18116	-0.900958903510453	0.7950896625084043
CHEMBL600	0.22249175209824998	0.49154271343709494
CHEMBL19224	0.115805907832684	0.6824184549395481
CHEMBL18981	0.6238807180048792	0.7527044671857281
CHEMBL1163498	2.668471242817164	0.44367801194137635
CHEMBL19032	0.7680007821505742	0.655288833027249
CHEMBL19074	0.6828266929858593	0.35089840657359495
CHEMBL19405	1.0417048113332072	0.6437937205819748
CHEMBL608	0.1722857837949543	0.3131966868527805
CHEMBL19019	1.7203270805721085	0.8536215236957835
CHEMBL19980	2.3385747759462037	0.5464344748373672
CHEMBL19984	1.6525915609328812	0.44070462611699474
CHEMBL20038	1.2866330189286	0.6281829725081147
CHEMBL19959	0.8820038856271	0.6880342848841491
CHEMBL126	-1.8234086927314916	0.8915973887511962
CHEMBL1163509	0.1527370097060357	0.7331969063484841
CHEMBL1163513	3.198773196976923	0.7597147729827878
CHEMBL21241	-0.45778383576748566	0.2326963085544411
CHEMBL137	-1.6672070801389003	0.5158680082581498
CHEMBL940	0.691312480364625	0.6737273296978754
CHEMBL130	-0.11209790201564998	0.4090709280478973
CHEMBL21396	0.8908175681051106	0.7233029923217836
CHEMBL3310035	1.013057321313865	0.6537500309409771
CHEMBL659	2.114690744943639	0.8005242690101381
CHEMBL628	-0.86095225881839	0.7314900236053014
CHEMBL3310034	1.1288207414209106	0.7253577128266204
CHEMBL3310033	1.1808069978743485	0.07009626963469459
CHEMBL127	0.7824390443281768	0.5588251961475821
CHEMBL22025	1.4951913388191451	0.20427215247496774
CHEMBL22026	-0.01773466049045332	0.8303805348203893
CHEMBL22208	2.916013347040118	0.5635017239448266
CHEMBL21932	-0.17331349438552726	0.6961288347721591
CHEMBL22533	0.6604832533053202	0.603925773865151
CHEMBL650	2.359787598235044	0.6423704343087985
CHEMBL655	-0.6037264823898826	0.654885085071007
CHEMBL666	0.14913606892344286	0.4825763806453419
CHEMBL23296	-0.7870049825060408	0.2550752505996558
CHEMBL135	2.2391864132232557	0.757169743555686
CHEMBL36584	0.02957268837229543	0.6034646212378417
CHEMBL3309438	3.4662180326198953	0.08876652221627858
CHEMBL23393	0.700519556334094	0.4316509402014865
CHEMBL24722	0.5773836642007077	0.5129821812363801
CHEMBL139	-0.8729665239705472	0.8807285394160607
CHEMBL23588	-1.2786344615530398	0.8882248174804238
CHEMBL24147	0.6594010397177374	0.5245841402909771
CHEMBL24563	0.75059876346092	0.5446193762686498
CHEMBL24640	0.39505198076890524	0.3290608710763124
CHEMBL24171	1.0394903091654313	0.5863590335117103
CHEMBL24172	-0.14547410033183847	0.6300528582023183
CHEMBL24022	0.5003991756406133	0.4676414309457237
CHEMBL141	1.2447753092576266	0.6211592601545921
CHEMBL24510	-0.2618818858854769	0.7697484483946118
CHEMBL24832	0.5361419739006571	0.4932559566480433
CHEMBL24686	1.906562563704452	0.6162348085242934
CHEMBL24999	0.10004150449578333	0.4316892855983758
CHEMBL454475	1.357598803931623	0.029988424480325418
CHEMBL689	1.1431773777557501	0.2612626527203185
CHEMBL25948	1.5493413919334746	0.5467007292152948
CHEMBL26001	-0.09262671818590625	0.7860965324455979
CHEMBL25164	3.87951906789691	0.6909963971993888
CHEMBL25424	2.9218717585728258	0.6330935299160739
CHEMBL131	2.571716512511315	0.6946116752943168
CHEMBL631	-0.3627851284576748	0.4865357366381187
CHEMBL25306	3.044543313228654	0.6171290071333284
CHEMBL25308	2.1906135729394505	0.6330301643827798
CHEMBL701	0.05031978830975003	0.8026316327602356
CHEMBL28898	1.5265923651540547	0.07824538404598105
CHEMBL25317	1.2721849928205908	0.5185463654944382
CHEMBL702	0.0272428130778222	0.3448074018268864
