CpdClass1	CpdClass2	ChemSim
GF-I-1	GF-I-1	0.6944444444444444
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.7352941176470589
GF-I-1	GF-I-1	0.7216494845360825
GF-I-1	GF-I-1	0.69
GF-I-1	GF-I-1	0.6732673267326733
GF-I-1	GF-I-1	0.7070707070707071
GF-I-1	GF-I-1	0.69
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.6407766990291263
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.6407766990291263
GF-I-1	GF-I-1	0.6407766990291263
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.5981308411214953
GF-I-1	GF-I-1	0.6388888888888888
GF-I-1	GF-I-1	0.6698113207547169
GF-I-1	GF-I-1	0.525
GF-I-1	GF-I-1	0.5121951219512195
GF-I-1	GF-I-1	0.7717391304347826
GF-I-1	GF-I-1	0.8539325842696629
GF-I-1	GF-I-1	0.8085106382978723
GF-I-1	GF-I-1	0.7523809523809524
GF-I-1	GF-I-1	0.8602150537634409
GF-I-1	GF-I-1	0.7314814814814815
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.8229166666666666
GF-I-1	GF-I-1	0.7368421052631579
GF-I-1	GF-I-1	0.6868686868686869
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.7040816326530612
GF-I-1	GF-I-1	0.6868686868686869
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.6534653465346535
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.6534653465346535
GF-I-1	GF-I-1	0.6534653465346535
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.6095238095238096
GF-I-1	GF-I-1	0.6509433962264151
GF-I-1	GF-I-1	0.6826923076923077
GF-I-1	GF-I-1	0.5338983050847458
GF-I-1	GF-I-1	0.5206611570247934
GF-I-1	GF-I-1	0.7378640776699029
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.6756756756756757
GF-I-1	GF-I-1	0.7523809523809524
GF-I-1	GF-I-1	0.7181818181818181
GF-I-1	GF-I-1	0.8454545454545455
GF-I-1	GF-I-1	0.8240740740740741
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7053571428571429
GF-I-1	GF-I-1	0.6306306306306306
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.6052631578947368
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.5416666666666666
GF-I-1	GF-I-1	0.7053571428571429
GF-I-1	GF-I-1	0.7363636363636363
GF-I-1	GF-I-1	0.628099173553719
GF-I-1	GF-I-1	0.6129032258064516
GF-I-1	GF-I-1	0.7319587628865979
GF-I-1	GF-I-1	0.8085106382978723
GF-I-1	GF-I-1	0.8421052631578947
GF-I-1	GF-I-1	0.8602150537634409
GF-I-1	GF-I-1	0.7181818181818181
GF-I-1	GF-I-1	0.6991150442477876
GF-I-1	GF-I-1	0.6756756756756757
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.7821782178217822
GF-I-1	GF-I-1	0.7
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.6538461538461539
GF-I-1	GF-I-1	0.6862745098039216
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.6226415094339622
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.6226415094339622
GF-I-1	GF-I-1	0.6226415094339622
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.5818181818181818
GF-I-1	GF-I-1	0.6216216216216216
GF-I-1	GF-I-1	0.6513761467889908
GF-I-1	GF-I-1	0.5121951219512195
GF-I-1	GF-I-1	0.5
GF-I-1	GF-I-1	0.7169811320754716
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.6578947368421053
GF-I-1	GF-I-1	0.7314814814814815
GF-I-1	GF-I-1	0.8454545454545455
GF-I-1	GF-I-1	0.6991150442477876
GF-I-1	GF-I-1	0.8018018018018018
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.6869565217391305
GF-I-1	GF-I-1	0.6140350877192983
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.5897435897435898
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.5284552845528455
GF-I-1	GF-I-1	0.6869565217391305
GF-I-1	GF-I-1	0.7168141592920354
GF-I-1	GF-I-1	0.6129032258064516
GF-I-1	GF-I-1	0.6504065040650406
GF-I-1	GF-I-1	0.76
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.6944444444444444
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.8240740740740741
GF-I-1	GF-I-1	0.6756756756756757
GF-I-1	GF-I-1	0.8018018018018018
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.6637168141592921
GF-I-1	GF-I-1	0.6481481481481481
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.6216216216216216
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.5555555555555556
GF-I-1	GF-I-1	0.7247706422018348
GF-I-1	GF-I-1	0.7570093457943925
GF-I-1	GF-I-1	0.6440677966101694
GF-I-1	GF-I-1	0.628099173553719
GF-I-1	GF-I-1	0.797752808988764
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.7731958762886598
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6274509803921569
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.7029702970297029
GF-I-1	GF-I-1	0.5478260869565217
GF-I-1	GF-I-1	0.5338983050847458
GF-I-1	GF-I-1	0.797752808988764
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.7731958762886598
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7446808510638298
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7634408602150538
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6274509803921569
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.7029702970297029
GF-I-1	GF-I-1	0.5478260869565217
GF-I-1	GF-I-1	0.5338983050847458
GF-I-1	GF-I-1	0.797752808988764
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8152173913043478
GF-I-1	GF-I-1	0.8333333333333334
GF-I-1	GF-I-1	0.7075471698113207
GF-I-1	GF-I-1	0.7894736842105263
GF-I-1	GF-I-1	0.6880733944954128
GF-I-1	GF-I-1	0.7281553398058253
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.8620689655172413
GF-I-1	GF-I-1	0.7916666666666666
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.7634408602150538
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7446808510638298
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7263157894736842
GF-I-1	GF-I-1	0.7263157894736842
GF-I-1	GF-I-1	0.66
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.7029702970297029
GF-I-1	GF-I-1	0.5478260869565217
GF-I-1	GF-I-1	0.5338983050847458
GF-I-1	GF-I-1	0.7171717171717171
GF-I-1	GF-I-1	0.7731958762886598
GF-I-1	GF-I-1	0.7352941176470589
GF-I-1	GF-I-1	0.8229166666666666
GF-I-1	GF-I-1	0.7053571428571429
GF-I-1	GF-I-1	0.7821782178217822
GF-I-1	GF-I-1	0.6869565217391305
GF-I-1	GF-I-1	0.6637168141592921
GF-I-1	GF-I-1	0.7731958762886598
GF-I-1	GF-I-1	0.7731958762886598
GF-I-1	GF-I-1	0.7916666666666666
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6111111111111112
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.6
GF-I-1	GF-I-1	0.6106194690265486
GF-I-1	GF-I-1	0.6396396396396397
GF-I-1	GF-I-1	0.504
GF-I-1	GF-I-1	0.4921875
GF-I-1	GF-I-1	0.7777777777777778
GF-I-1	GF-I-1	0.7802197802197802
GF-I-1	GF-I-1	0.7216494845360825
GF-I-1	GF-I-1	0.7368421052631579
GF-I-1	GF-I-1	0.6306306306306306
GF-I-1	GF-I-1	0.7
GF-I-1	GF-I-1	0.6140350877192983
GF-I-1	GF-I-1	0.6481481481481481
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.7419354838709677
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.8222222222222222
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.64
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.64
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6435643564356436
GF-I-1	GF-I-1	0.7551020408163265
GF-I-1	GF-I-1	0.6862745098039216
GF-I-1	GF-I-1	0.5752212389380531
GF-I-1	GF-I-1	0.5603448275862069
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.7634408602150538
GF-I-1	GF-I-1	0.69
GF-I-1	GF-I-1	0.6868686868686869
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.8043478260869565
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6633663366336634
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6111111111111112
GF-I-1	GF-I-1	0.5
GF-I-1	GF-I-1	0.4878048780487805
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6732673267326733
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.6538461538461539
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6111111111111112
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7473684210526316
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7473684210526316
GF-I-1	GF-I-1	0.7473684210526316
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.68
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.5126050420168067
GF-I-1	GF-I-1	0.5
GF-I-1	GF-I-1	0.7052631578947368
GF-I-1	GF-I-1	0.7446808510638298
GF-I-1	GF-I-1	0.7070707070707071
GF-I-1	GF-I-1	0.7040816326530612
GF-I-1	GF-I-1	0.6052631578947368
GF-I-1	GF-I-1	0.6862745098039216
GF-I-1	GF-I-1	0.5897435897435898
GF-I-1	GF-I-1	0.6216216216216216
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.8222222222222222
GF-I-1	GF-I-1	0.8043478260869565
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.7849462365591398
GF-I-1	GF-I-1	0.6435643564356436
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.6435643564356436
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.6470588235294118
GF-I-1	GF-I-1	0.7227722772277227
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.5254237288135594
GF-I-1	GF-I-1	0.512396694214876
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.7446808510638298
GF-I-1	GF-I-1	0.69
GF-I-1	GF-I-1	0.6868686868686869
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.6699029126213593
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6633663366336634
GF-I-1	GF-I-1	0.5963302752293578
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.48760330578512395
GF-I-1	GF-I-1	0.47580645161290325
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.7634408602150538
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.7684210526315789
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6111111111111112
GF-I-1	GF-I-1	0.5
GF-I-1	GF-I-1	0.4878048780487805
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6261682242990654
GF-I-1	GF-I-1	0.782608695652174
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.7849462365591398
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.8651685393258427
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7319587628865979
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.5126050420168067
GF-I-1	GF-I-1	0.5
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6568627450980392
GF-I-1	GF-I-1	0.67
GF-I-1	GF-I-1	0.591304347826087
GF-I-1	GF-I-1	0.638095238095238
GF-I-1	GF-I-1	0.576271186440678
GF-I-1	GF-I-1	0.6071428571428571
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.6907216494845361
GF-I-1	GF-I-1	0.7446808510638298
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.64
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.6435643564356436
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.8241758241758241
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.7659574468085106
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.7291666666666666
GF-I-1	GF-I-1	0.75
GF-I-1	GF-I-1	0.5963302752293578
GF-I-1	GF-I-1	0.6571428571428571
GF-I-1	GF-I-1	0.48760330578512395
GF-I-1	GF-I-1	0.47580645161290325
GF-I-1	GF-I-1	0.6701030927835051
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.6407766990291263
GF-I-1	GF-I-1	0.6534653465346535
GF-I-1	GF-I-1	0.5775862068965517
GF-I-1	GF-I-1	0.6226415094339622
GF-I-1	GF-I-1	0.5630252100840336
GF-I-1	GF-I-1	0.5929203539823009
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.673469387755102
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6415094339622641
GF-I-1	GF-I-1	0.7083333333333334
GF-I-1	GF-I-1	0.6767676767676768
GF-I-1	GF-I-1	0.7473684210526316
GF-I-1	GF-I-1	0.711340206185567
GF-I-1	GF-I-1	0.6767676767676768
