1
0.99
1
1
0.89
1
1
1
1
1
1
1
1
0.96
1
1
1
1
1
1
1
1
1
0.99
1
1
1
0.14
0.42
0.99
0.53
0.99
0.26
1
1
0.59
0.99
0.99
0.95
0.17
1
0.98
0.99
1
1
1
0.98
1
0.99
1
0.83
1
1
0.65
1
1
1
0.7
1
1
1
1
0.93
0.99
0.08
1
0.94
1
1
0.9
1
0.84
1
1
0.86
1
1
1
1
0.93
0.99
1
1
0.98
0.91
0.76
1
1
0.34
1
1
0.98
0.79
0.98
0.91
0.29
1
0.3
0.99
0.24
1
0.71
0.8
1
1
1
1
1
1
1
0.9
1
0.4
1
1
0.51
0.77
0.99
1
0.02
1
1
1
0.22
1
0.76
1
0.52
0.31
0.46
1
1
0.16
1
1
0.95
1
1
1
0.32
0.57
0.89
0
0.02
0.35
0.88
1
1
0.98
0.99
0.04
1
1
1
1
1
0.99
1
1
1
1
1
1
1
0.03
0.76
0.95
0.99
0.99
0.92
0.82
1
1
1
1
0.99
1
1
1
1
0.16
1
1
0.02
1
0.99
1
1
0.02
1
1
0.24
1
1
1
0.97
0.38
1
1
0.88
0.04
1
1
1
1
1
0.99
1
0.98
1
0.03
1
1
1
0.15
0.99
1
1
0.66
1
1
1
1
1
1
1
0.99
1
1
1
0.15
1
1
0.9
1
0.96
1
1
0.99
0.97
1
1
0.99
1
1
0.87
1
1
1
1
1
1
0.96
0.79
0.88
1
1
1
1
1
1
0.89
0.78
0.96
1
1
0.97
1
1
1
1
0.99
0.59
0.49
1
1
1
1
1
0.54
1
0.26
0.99
1
1
1
1
0.94
1
1
1
1
0.99
1
0.93
1
1
1
1
1
1
1
0.98
1
0.99
1
0.68
1
1
1
1
1
0.97
1
1
1
0.92
1
1
1
1
1
1
0.94
1
1
1
0.73
0.7
1
1
1
1
1
1
1
0.93
1
1
1
1
1
1
1
1
0.87
0.98
1
0.76
0.98
1
0.87
0.95
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.91
1
0.98
0.66
0.7
1
1
0.98
1
0.98
0.95
1
0.78
0.94
0.8
0.94
1
1
1
1
1
1
1
1
1
1
0.99
1
1
1
1
1
1
1
1
1
0.9
0.99
1
1
1
0.97
1
1
0.93
0.99
1
0.89
0.92
0.99
0.99
1
1
1
1
1
1
1
1
1
0.86
1
1
0.72
0.96
1
1
1
1
1
0.97
1
1
0.33
0.34
0.97
1
1
1
1
0.96
0.92
1
0.98
1
1
1
1
0.99
1
1
1
1
1
1
1
1
1
1
1
0.94
0.99
1
1
0.9
1
0.61
0.62
1
1
1
0.48
0.98
1
1
1
1
1
0.93
1
1
1
1
1
1
1
1
1
0.93
0.99
0.62
1
1
1
1
1
1
1
1
1
1
0.98
1
0.99
1
1
1
0.83
1
1
1
0.98
1
1
1
1
0.52
1
1
0.94
1
0.82
0.56
1
0.98
1
1
0.29
1
1
0.99
1
0.79
